time_stamp;AmbientConditions.AmbientHumidity.U.Actual;AmbientConditions.AmbientTemperature.U.Actual;Machine1.RawMaterial.Property1;Machine1.RawMaterial.Property2;Machine1.RawMaterial.Property3;Machine1.RawMaterial.Property4;Machine1.RawMaterialFeederParameter.U.Actual;Machine1.Zone1Temperature.C.Actual;Machine1.Zone2Temperature.C.Actual;Machine1.MotorAmperage.U.Actual;Machine1.MotorRPM.C.Actual;Machine1.MaterialPressure.U.Actual;Machine1.MaterialTemperature.U.Actual;Machine1.ExitZoneTemperature.C.Actual;Machine2.RawMaterial.Property1;Machine2.RawMaterial.Property2;Machine2.RawMaterial.Property3;Machine2.RawMaterial.Property4;Machine2.RawMaterialFeederParameter.U.Actual;Machine2.Zone1Temperature.C.Actual;Machine2.Zone2Temperature.C.Actual;Machine2.MotorAmperage.U.Actual;Machine2.MotorRPM.C.Actual;Machine2.MaterialPressure.U.Actual;Machine2.MaterialTemperature.U.Actual;Machine2.ExitZoneTemperature.C.Actual;Machine3.RawMaterial.Property1;Machine3.RawMaterial.Property2;Machine3.RawMaterial.Property3;Machine3.RawMaterial.Property4;Machine3.RawMaterialFeederParameter.U.Actual;Machine3.Zone1Temperature.C.Actual;Machine3.Zone2Temperature.C.Actual;Machine3.MotorAmperage.U.Actual;Machine3.MotorRPM.C.Actual;Machine3.MaterialPressure.U.Actual;Machine3.MaterialTemperature.U.Actual;Machine3.ExitZoneTemperature.C.Actual;FirstStage.CombinerOperation.Temperature1.U.Actual;FirstStage.CombinerOperation.Temperature2.U.Actual;FirstStage.CombinerOperation.Temperature3.C.Actual;Stage1.Output.Measurement0.U.Actual
06/03/2019 11:29;1654;2409;1154;200;963;247;126805;72;726;7373;1048;40968;81;749;1259;236;60111;257;1912;6899;6905;7313;1392;22905;767;601;902;186;42116;200;19577;78;781;33378;1365;23739;725;65;983;649;798;1318
06/03/2019 11:29;1654;2409;1154;200;963;247;126734;72;726;7453;1048;41585;81;749;1259;236;60111;257;20773;6898;6897;7269;1394;23018;767;601;902;186;42116;200;19941;78;781;33971;1372;23666;725;65;983;666;798;1318
06/03/2019 11:29;1654;2409;1154;200;963;247;127153;72;726;7548;1045;41592;81;749;1259;236;60111;257;20021;6897;6906;73;1389;22632;769;601;902;186;42116;200;19626;78;781;33881;138;23741;725;65;983;658;798;1312
06/03/2019 11:29;1654;2409;1154;200;963;247;126516;72;726;7534;1052;41992;81;749;1259;236;60111;257;2406;69;6908;7313;1385;22523;767;60;902;186;42116;200;19742;78;781;33968;1363;23724;725;65;981;653;798;1312
06/03/2019 11:29;1654;2409;1154;200;963;247;126643;72;726;748;1048;41121;81;749;1259;236;60111;257;19825;6901;691;7338;1385;22883;769;60;902;186;42116;200;19535;78;781;33581;1357;23718;725;65;981;656;798;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;126234;72;725;74;1052;41961;81;749;1259;236;60111;257;21276;69;6907;7313;1392;22945;767;599;902;186;42116;200;19957;78;782;32853;1373;23741;725;65;981;65;798;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;126707;72;725;7386;1052;41277;81;749;1259;236;60111;257;19329;6897;6909;7269;1387;22415;767;599;902;186;42116;200;19414;78;782;33131;1372;23693;725;65;984;651;798;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;12764;72;725;748;1048;41739;81;749;1259;236;60111;257;19253;6898;6906;7306;1393;22325;769;599;902;186;42116;200;18851;78;782;3329;1378;2374;725;65;984;651;798;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;12843;72;725;7588;1048;41587;81;749;1259;236;60111;257;19772;6899;6908;7325;1385;22818;767;598;902;186;42116;200;21913;78;782;33789;1358;23663;725;65;984;652;798;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;126497;72;725;7507;1052;42341;81;749;1259;236;60111;257;20119;6897;6907;7319;139;22962;769;598;902;186;42116;200;20631;78;782;33833;1376;23741;725;65;986;65;798;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;125865;72;725;744;1048;41424;81;749;1259;236;60111;257;17313;6897;6906;7281;1391;22577;767;598;902;186;42116;200;21962;78;782;33642;1373;23665;725;65;986;655;798;1317
06/03/2019 11:29;1654;2409;1154;200;963;247;125548;72;725;7386;1052;41303;81;749;1259;236;60111;257;19022;6898;6909;7294;1389;2249;767;598;902;186;42116;200;22406;78;782;34347;1374;2374;725;65;986;653;798;1317
06/03/2019 11:29;1654;2409;1154;200;963;247;128159;72;724;74;1052;41511;81;749;1259;236;60111;257;20102;6901;691;7325;1386;22623;769;598;902;186;42116;200;22451;78;782;33587;1355;23687;725;65;984;651;798;1318
06/03/2019 11:29;1654;2409;1154;200;963;247;128238;72;724;7494;1045;41753;81;749;1259;236;60111;257;20658;6899;6908;73;1389;22945;767;598;902;186;42116;200;1972;78;782;33368;1354;23697;725;65;984;652;798;1318
06/03/2019 11:29;1654;2409;1154;200;963;247;126658;72;724;7534;1048;41658;81;749;1259;236;60111;257;22286;69;6912;7294;139;23015;769;598;902;186;42116;200;20359;78;782;32974;1378;2374;725;65;984;652;799;1318
06/03/2019 11:29;1654;2409;1154;200;963;247;126071;72;724;7413;1055;42137;81;749;1259;236;60111;257;20205;6897;6908;7306;139;22733;767;599;902;186;42116;200;19281;78;782;33249;1375;23671;725;65;985;653;799;1321
06/03/2019 11:29;1654;2409;1154;200;963;247;126114;72;724;7386;1052;41827;81;749;1259;236;60111;257;2043;6897;6906;7319;1384;22602;769;599;902;186;42116;200;20649;78;782;33598;1366;23739;725;65;985;653;799;1321
06/03/2019 11:29;1654;2409;1154;200;963;247;127428;72;723;7359;1052;40986;81;749;1259;236;60111;257;19508;6898;6909;7319;1389;22892;769;599;902;186;42116;200;18587;78;781;33239;1364;23712;725;65;985;649;799;1321
06/03/2019 11:29;1654;2409;1154;200;963;247;127205;72;723;7453;1048;41663;81;749;1259;236;60111;257;19003;6895;6906;7281;1392;23015;767;60;902;186;42116;200;21001;78;781;33394;1367;2374;725;65;981;657;799;1277
06/03/2019 11:29;1654;2409;1154;200;963;247;127284;72;723;7507;1048;41739;81;749;1259;236;60111;257;18201;6897;6902;73;1393;2252;769;60;902;186;42116;200;19245;78;781;3338;1366;23742;725;65;981;649;799;1277
06/03/2019 11:29;1654;2409;1154;200;963;247;126288;72;723;7494;1048;42125;81;749;1259;236;60111;257;22005;6899;6909;7319;1393;22352;767;60;902;186;42116;200;20794;78;781;3373;1355;23701;725;65;981;65;80;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;12613;72;722;7413;1055;41202;81;749;1259;236;60111;257;20433;69;6882;7338;1385;22833;77;601;902;186;42116;200;20433;78;781;34113;1367;23698;725;65;986;652;80;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;12609;72;722;7386;1055;42099;81;749;1259;236;60111;257;20385;6899;6906;7313;139;22962;769;601;902;186;42116;200;16715;78;78;33427;1376;23737;725;65;986;656;80;1319
06/03/2019 11:29;1654;2409;1154;200;963;247;125898;72;722;7346;1052;4134;81;749;1259;236;60111;257;18309;6897;6909;7269;1385;2249;767;601;902;186;42116;200;18326;78;78;33534;1366;2367;725;65;986;652;80;1274
06/03/2019 11:29;1654;2409;1154;200;963;247;126193;72;722;748;1045;41753;81;749;1259;236;60111;257;19737;6895;6906;7319;1392;22412;769;602;902;186;42116;200;19448;78;78;33823;1362;23744;725;65;983;65;80;1274
06/03/2019 11:29;1654;2409;1154;200;963;247;126727;72;722;7534;1048;41683;81;749;1259;236;60111;257;22434;6899;6909;7338;1389;22697;767;602;902;186;42116;200;20029;781;78;3439;1365;23666;725;65;983;654;80;1274
06/03/2019 11:29;1654;2409;1154;200;963;247;126359;72;721;7467;1052;42432;81;749;1259;236;60111;257;21472;6898;6909;7325;1389;22928;769;602;902;186;42116;200;22939;781;779;34091;1383;23725;725;65;983;65;801;1274
06/03/2019 11:29;1654;2409;1154;200;963;247;126483;72;721;7413;1052;41494;81;749;1259;236;60111;257;19948;6898;6907;7294;1387;22953;769;602;902;186;42116;200;19985;781;779;33729;1367;23739;725;65;991;652;801;1274
06/03/2019 11:29;1654;2409;1154;200;963;247;126125;72;721;7346;1052;41355;81;749;1259;236;60111;257;18848;6898;6909;7294;139;2271;767;602;902;186;42116;200;21845;781;779;33991;1375;23678;725;65;991;649;801;1323
06/03/2019 11:29;1654;2409;1154;200;963;247;126126;72;721;7373;1045;41593;81;749;1259;236;60111;257;21218;6899;691;7331;1386;22618;769;602;902;186;42116;200;21536;781;779;33749;1373;23735;725;65;991;653;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;126127;72;72;7521;1045;4182;81;75;1259;236;60111;257;20971;6899;6909;7313;1393;22893;767;601;902;186;42116;200;19479;781;779;34285;1373;23664;725;65;985;654;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;126224;72;72;7548;1048;41759;81;75;1259;236;60111;257;214;6895;6903;7313;139;22988;77;601;902;186;42116;200;214;781;779;33433;1376;23738;725;65;985;654;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;125872;72;72;748;1055;42147;81;75;1259;236;60111;257;19709;6896;6906;7325;1393;2264;767;601;902;186;42116;200;19709;781;779;33095;1368;2374;725;65;985;649;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;126951;72;72;74;1055;41974;81;75;1259;236;60111;257;19862;6897;6907;7338;1391;2249;767;601;902;186;42116;200;19862;78;779;34133;1373;23726;725;65;989;653;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;125925;72;719;7346;1052;41153;81;75;1259;236;60111;257;1951;6897;6906;7325;1393;22888;769;60;902;186;42116;200;1951;78;779;33566;137;23723;725;65;989;65;801;1316
06/03/2019 11:30;1654;2409;1154;200;963;247;125903;72;719;744;1048;4182;81;75;1259;236;60111;257;2097;6898;691;7288;1393;22957;767;60;902;186;42116;200;2097;78;779;33255;1366;23669;725;65;989;654;801;1316
06/03/2019 11:30;1654;2409;1154;200;963;247;127302;72;719;7548;1048;4182;81;75;1259;236;60111;257;20553;6897;6907;73;1386;22377;769;599;902;186;42116;200;20553;78;779;33098;1368;2374;725;65;991;653;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;125335;72;719;7521;1052;42238;81;75;1259;236;60111;257;19222;69;691;7325;1392;22293;767;599;902;186;42116;200;19222;78;779;33534;1369;23662;725;65;991;656;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;125721;72;718;7467;1052;4128;81;75;1259;236;60111;257;20583;6899;6907;735;1392;22763;767;599;902;186;42116;200;20583;78;779;34097;138;23731;725;65;991;649;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;126712;72;718;7373;1052;42252;81;75;1259;236;60111;257;198;6897;6908;7319;1387;22957;769;599;902;186;42116;200;198;78;779;34058;1372;23663;725;65;992;652;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;125384;72;718;7332;1052;41509;81;75;1259;236;60111;257;21493;69;6911;7269;1389;22607;767;598;902;186;42116;200;21493;78;779;3378;1358;23683;725;65;992;656;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;126105;72;718;7494;1048;41899;81;75;1259;236;60111;257;20012;6898;6909;7319;1386;2249;769;598;902;186;42116;200;20012;78;779;33857;1357;23666;725;65;992;664;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;126179;72;718;7521;1052;41822;81;75;1259;236;60111;257;20674;6899;6906;7319;139;22637;767;598;902;186;42116;200;20674;78;779;33776;1364;23665;725;65;989;653;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;126639;72;717;7494;1052;42561;81;75;1259;236;60111;257;19162;6898;6908;7338;1391;22888;767;598;902;186;42116;200;19162;78;779;33898;137;23661;725;65;989;643;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;1262;72;717;744;1048;41588;81;75;1259;236;60111;257;20732;6901;6908;7294;1393;2298;769;598;902;186;42116;200;20732;78;779;34103;1382;23662;725;65;989;642;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;12708;72;717;7413;1052;41431;81;75;1259;236;60111;257;21258;6901;6911;7294;1387;22723;767;598;902;186;42116;200;21258;78;779;33699;1371;23701;725;65;987;638;801;132
06/03/2019 11:30;1654;2409;1154;200;963;247;126262;72;717;74;1052;41744;81;75;1259;236;60111;257;18989;6897;691;7313;1387;22538;769;598;902;186;42116;200;18989;78;779;3391;1384;23668;725;65;987;644;801;132
06/03/2019 11:30;1654;2409;1154;200;963;247;128033;72;717;7548;1045;41984;81;75;1259;236;60111;257;19521;6898;6907;7306;1389;22905;767;598;902;186;42116;200;19521;78;779;33158;1364;23664;725;65;987;644;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;126609;72;716;7534;1052;41971;81;75;1259;236;60111;257;19584;6897;6908;73;1393;22963;769;598;902;186;42116;200;19584;78;779;33564;1367;2366;725;65;989;645;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;126433;72;716;7413;1052;42213;81;75;1259;236;60111;257;20336;6897;6909;7294;1389;2248;769;599;902;186;42116;200;20336;78;779;33354;1375;23661;725;65;989;646;801;1322
06/03/2019 11:30;1654;2409;1154;200;963;247;126455;72;716;7346;1048;42163;81;75;1259;236;60111;257;21622;6897;6906;7313;1392;22338;768;599;902;186;42116;200;21622;78;779;32934;1368;23664;725;65;989;635;801;1275
06/03/2019 11:30;1654;2409;1154;200;963;247;126122;72;716;7332;1052;41217;81;75;1259;236;60111;257;20716;6897;6909;7319;1387;22823;77;599;902;186;42116;200;20716;78;779;34033;1362;23664;725;65;988;639;801;1275
06/03/2019 11:30;1654;2409;1154;200;963;247;126703;72;716;7373;1048;41919;81;75;1259;236;60111;257;19477;6899;6908;7288;1392;22907;767;599;902;186;42116;200;19477;78;779;33502;1374;23667;725;65;988;647;801;1275
06/03/2019 11:30;1654;2409;1154;200;963;247;126188;72;716;748;1048;41909;81;75;1259;236;60111;257;1848;6897;6908;7288;1393;22488;769;599;902;186;42116;200;1848;78;78;33118;1363;23661;725;65;988;64;801;1321
06/03/2019 11:30;1654;2409;1154;200;963;247;126083;72;716;7494;1048;42335;809;75;1259;236;60111;257;194;6897;6907;7294;1387;22345;769;60;902;186;42116;200;194;78;78;34524;1363;23662;725;65;989;641;801;1321
06/03/2019 11:30;1654;2409;1154;200;963;247;126924;72;715;7426;1052;41431;809;751;1259;236;60111;257;19824;6899;6907;7325;1389;22663;767;60;902;186;42116;200;19824;78;78;33677;1359;23651;725;65;989;644;801;1319
06/03/2019 11:30;1654;2409;1154;200;963;247;126359;72;715;744;1048;4228;809;751;1259;236;60111;257;20869;6897;6904;7306;1389;22885;769;601;902;186;42116;200;20869;78;78;34043;1352;23666;725;65;989;644;801;1319
06/03/2019 11:30;1654;2409;1154;200;963;247;126366;72;715;7426;1052;4159;809;751;1259;236;60111;257;20036;6897;6908;725;1393;22907;767;601;902;186;42116;200;20036;78;78;33903;1359;23674;725;65;987;642;801;1319
06/03/2019 11:30;1654;2409;1154;200;963;247;126682;72;715;7494;1052;42126;809;751;1259;236;60111;257;17738;6897;6909;73;139;22702;769;601;902;186;42116;200;17738;78;78;32871;1367;23666;725;65;987;647;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;125788;72;715;7494;1048;41991;809;751;1259;236;60111;257;21136;6898;6908;7325;139;22597;767;602;902;186;42116;200;21136;78;78;34353;1376;23664;725;65;987;645;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;125354;72;715;744;1052;42812;809;751;1259;236;60111;257;1963;6899;6906;7344;1385;22913;767;602;902;186;42116;200;1963;78;78;33874;1379;23662;725;65;993;648;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;126033;72;715;74;1048;4181;809;751;1259;236;60111;257;19719;6898;6907;7306;1389;22962;77;602;902;186;42116;200;19719;78;78;33721;1354;23662;725;65;993;65;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;12619;72;715;7373;1052;4151;809;751;1259;236;60111;257;21263;6897;6906;7281;1392;2261;767;603;902;186;42116;200;21263;78;781;33237;1363;23662;725;65;993;643;801;1318
06/03/2019 11:30;1654;2409;1154;200;963;247;126722;72;714;7359;1048;41895;809;751;1259;236;60111;257;21421;6898;6904;7313;1392;22468;77;603;902;186;42116;200;21421;78;781;33224;1382;23661;725;65;99;641;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;124694;72;714;7507;1048;4213;809;751;1259;236;60111;257;20199;6899;6906;7313;1391;22818;767;603;902;186;42116;200;20199;78;781;33355;1382;23663;725;65;99;643;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;126696;72;714;7507;1048;42053;809;751;1259;236;60111;257;20683;6897;6908;7319;1393;22953;767;603;902;186;42116;200;20683;78;781;34333;1387;23664;725;65;99;651;801;1323
06/03/2019 11:30;1654;2409;1154;200;963;247;127231;72;714;7426;1052;42727;809;751;1259;236;60111;257;19306;6896;6908;7294;1389;22425;77;602;902;186;42116;200;19306;78;781;33752;1369;23662;725;65;989;647;801;1315
06/03/2019 11:30;1654;2409;1154;200;963;247;114834;72;714;74;1055;42136;809;751;1259;236;60111;257;18649;69;6909;7331;1386;22328;767;602;902;186;42116;200;18649;78;781;34344;1369;2362;726;65;989;647;801;1315
06/03/2019 11:30;1654;2409;1154;200;963;247;126439;72;714;7359;1048;41432;809;751;1259;236;60111;257;19164;69;6909;7325;139;22747;77;602;902;186;42116;200;19164;78;781;33788;1382;23664;726;65;989;646;801;1315
06/03/2019 11:30;1654;2409;1154;200;963;247;12639;72;714;744;1045;42048;809;751;1259;236;60111;257;16834;6899;6905;7294;1387;22932;767;602;902;186;42116;200;16834;78;781;34393;1358;23665;726;65;989;643;801;1314
06/03/2019 11:30;1654;2409;1154;200;963;247;126542;72;714;7521;1045;42205;809;751;1259;236;60111;257;20378;69;691;7269;1386;2271;767;601;902;186;42116;200;20378;78;781;34121;1367;23716;726;65;989;648;801;1314
06/03/2019 11:30;1654;2409;1154;200;963;247;127214;72;714;748;1052;42449;809;751;1259;236;60111;257;21064;6896;6907;7294;1391;22597;769;601;902;186;42116;200;21064;78;781;3327;1367;23662;726;65;989;646;801;1277
06/03/2019 11:30;1654;2409;1154;200;963;247;126257;72;714;7413;1052;41632;809;751;1259;236;60111;257;20669;6898;6908;7338;1387;22642;767;601;902;186;42116;200;20669;78;781;33877;1369;23706;726;65;991;648;801;1277
06/03/2019 11:30;1654;2409;1154;200;963;247;126705;72;714;7359;1052;42521;809;751;1259;236;60111;257;20527;6898;69;7325;1393;22893;769;60;902;186;42116;200;20527;78;782;33645;1374;23664;726;65;991;648;801;1277
06/03/2019 11:30;1654;2409;1154;200;963;247;126227;72;714;7292;1052;41692;809;751;1259;236;60111;257;1655;6897;6908;7281;1389;22985;767;60;902;186;42116;200;1655;78;782;33184;1369;23664;726;65;991;648;80;1315
06/03/2019 11:30;1654;2409;1154;200;963;247;124398;72;714;74;1045;42262;809;751;1259;236;60111;257;19012;6901;6911;7306;1389;22693;769;599;902;186;42116;200;19012;78;782;33278;137;23663;726;65;988;643;80;1315
06/03/2019 11:30;1654;2409;1154;200;963;247;127654;72;714;7494;1045;4205;809;751;1259;236;60111;257;19372;6898;6908;7319;1387;22525;77;599;902;186;42116;200;19372;78;782;33088;1363;23729;726;65;988;675;80;1315
06/03/2019 11:30;1654;2409;1154;200;963;247;127279;72;714;7426;1055;42801;809;751;1259;236;60111;257;17024;6898;6908;7344;1387;22875;767;599;902;186;42116;200;17024;78;782;33206;1369;23665;726;65;988;689;80;1319
06/03/2019 11:30;1654;2409;1154;200;963;247;126436;72;714;74;1052;41778;809;751;1259;236;60111;257;1981;6895;6906;7306;1391;22957;77;599;902;186;42116;200;1981;78;782;3347;1351;2368;726;65;1047;691;80;1319
06/03/2019 11:30;1654;2409;1154;200;963;247;126416;72;714;7332;1048;41885;809;751;1259;236;60111;257;19289;6898;6909;7288;1386;22395;767;599;902;186;42116;200;19289;78;782;33822;1379;23664;726;65;1047;688;80;1321
06/03/2019 11:30;1654;2409;1154;200;963;247;126158;72;714;7413;1045;42092;809;751;1259;236;60111;257;1761;6897;6909;7306;1385;22285;77;599;902;186;42116;200;1761;78;782;33434;1387;2366;726;65;1047;698;80;1321
06/03/2019 11:30;1654;2409;1154;200;963;247;126726;72;714;7534;1045;42285;809;751;1259;236;60111;257;19112;6898;6902;73;1387;22818;77;599;902;186;42116;200;19112;78;782;33369;1371;23699;726;65;1056;687;80;1321
06/03/2019 11:30;1654;2409;1154;200;963;247;125527;72;714;7561;1052;4227;809;751;1259;236;60111;257;20459;6897;6907;7313;1392;22927;768;598;902;186;42116;200;20459;78;782;33363;1371;23664;726;65;1056;69;80;1324
06/03/2019 11:30;1654;2409;1154;200;963;247;127288;72;714;744;1055;42823;808;751;1259;236;60111;257;20703;6898;6907;7288;1393;22495;77;598;902;186;42116;200;20703;78;782;33959;1363;23723;726;65;1056;687;80;1324
06/03/2019 11:30;1654;2409;1154;200;963;247;126195;72;714;74;1052;42358;808;751;1259;236;60111;257;22833;6895;6906;7294;1391;22412;767;598;902;186;42116;200;22833;78;781;33888;1363;23663;726;65;1058;693;80;1285
06/03/2019 11:30;1654;2409;1154;200;963;247;126418;72;714;7359;1048;4161;808;751;1259;236;60111;257;20521;6897;6909;7313;1386;22653;77;599;902;186;42116;200;20521;78;781;34618;136;23676;726;65;1058;70;801;1285
06/03/2019 11:30;1654;2409;1154;200;963;247;125175;72;714;744;1048;42205;808;751;1259;236;60111;257;17788;6898;6909;7288;1392;22918;77;599;902;186;42116;200;17788;78;781;33994;1375;23692;726;65;1058;689;801;1281
06/03/2019 11:30;1654;2409;1154;200;963;247;126703;72;714;7548;1045;42355;808;751;1259;236;60111;257;18304;6898;6906;7281;1387;22967;767;599;902;186;42116;200;19933;78;781;33819;1373;23667;726;65;1059;694;801;1281
06/03/2019 11:30;1654;2409;1154;200;963;247;127136;72;714;7507;1052;42607;808;751;1259;236;60111;257;17745;6897;6908;73;1391;22732;769;60;902;186;42116;200;20471;78;78;33987;1352;23664;726;65;1059;689;801;1282
06/03/2019 11:30;1654;2409;1154;200;963;247;126416;72;715;7359;1055;41771;808;751;1259;236;60111;257;19415;69;6908;7338;1394;22588;767;60;902;186;42116;200;21628;78;78;33848;136;23664;726;65;1059;692;801;1282
06/03/2019 11:31;1654;2409;1154;200;963;247;117467;72;715;7332;1052;42668;808;751;1259;236;60111;257;21432;6899;6907;7325;1392;22907;769;601;902;186;42116;200;2065;78;78;32817;1376;23705;726;65;106;692;80;1282
06/03/2019 11:31;1654;2409;1154;200;963;247;126654;72;715;7332;1052;41782;808;75;1259;236;60111;257;17656;6901;6911;7275;1391;22975;767;601;902;186;42116;200;19001;78;78;33909;1366;23663;726;65;106;678;80;128
06/03/2019 11:31;1654;2409;1154;200;963;247;125721;72;715;744;1045;42351;808;75;1259;236;60111;257;22443;6899;6908;7288;1387;22577;767;602;902;186;42116;200;20926;78;78;33953;1381;23664;726;65;106;685;80;128
06/03/2019 11:31;1654;2409;1154;200;963;247;126602;72;715;7467;1048;42207;808;75;1259;236;60111;257;21082;6898;6906;7319;1386;22442;769;603;902;186;42116;200;19587;78;78;32735;1381;23744;726;65;1056;681;80;1278
06/03/2019 11:31;1654;2409;1154;200;963;247;126168;72;715;7453;1048;429;808;75;1259;236;60111;257;19882;6897;6909;735;1385;22832;768;603;902;186;42116;200;19687;78;779;33626;1369;23665;726;65;1056;689;80;1278
06/03/2019 11:31;1654;2409;1154;200;963;247;125774;72;715;744;1052;41887;808;75;1259;236;60111;257;19082;6898;6907;7325;1393;2297;769;604;902;186;42116;200;19082;78;779;33465;1363;23723;726;65;1056;685;80;1279
06/03/2019 11:31;1654;2409;1154;200;963;247;126235;72;715;744;1048;41898;808;75;1259;236;60111;257;21051;6899;6907;7275;1385;2242;767;604;902;186;42116;200;21051;78;779;33512;1378;23714;726;65;1046;681;80;1279
06/03/2019 11:31;1654;2409;1154;200;963;247;125543;72;716;74;1052;42128;808;75;1259;236;60111;257;20906;6899;6908;73;1391;22302;768;604;902;186;42116;200;21509;78;779;3375;1373;23672;726;65;1046;71;80;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;12708;72;716;7521;1042;42358;808;75;1259;236;60111;257;19464;6898;6906;7313;1389;22718;769;605;902;186;42116;200;19464;78;779;33232;1371;23737;726;65;1046;713;80;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;127346;72;716;7521;1045;42283;808;75;1259;236;60111;257;19277;6897;6909;7338;1391;22915;767;605;902;186;42116;200;19277;78;779;33779;1363;23665;726;65;1057;72;80;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;126261;72;716;7494;1048;42759;808;75;1259;236;60111;257;19794;6899;6912;7288;1389;2265;769;605;902;186;42116;200;19794;78;779;3417;138;23734;726;65;1057;713;801;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;126619;72;716;7413;1055;42366;808;75;1259;236;60111;257;1993;6898;6909;7313;139;2268;767;604;902;186;42116;200;1993;78;779;33963;1377;23687;726;65;1057;711;801;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;126304;72;716;7359;1055;41635;808;75;1259;236;60111;257;1805;6897;6908;7325;1392;22655;767;604;902;186;42116;200;1805;78;779;33967;1357;23692;726;65;1045;704;801;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;126237;72;716;7386;1048;42208;808;75;1259;236;60111;257;20476;6898;6906;7306;1387;22898;769;604;902;186;42116;200;20476;78;779;33365;1358;2374;726;65;1045;706;801;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;124848;72;717;7494;1045;4227;808;75;1259;236;60111;257;19116;6898;6908;7288;1391;22988;768;603;902;186;42116;200;19116;78;779;33758;1364;23697;726;65;1045;707;801;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;127146;72;717;7521;1045;42536;808;75;1259;236;60111;257;20008;6898;6902;7294;1389;22728;769;602;902;186;42116;200;20008;78;779;33966;1372;23742;726;65;1047;698;801;1281
06/03/2019 11:31;1654;2409;1154;200;963;247;127423;72;717;7453;1052;41664;808;749;1259;236;60111;257;17921;6902;6909;7331;1386;22547;768;602;902;186;42116;200;17921;78;779;33896;1372;2373;726;65;1047;687;801;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;127404;72;717;7359;1055;42667;808;749;1259;236;60111;257;21594;69;6908;7338;1392;22897;769;601;902;186;42116;200;21594;78;779;33363;1356;2372;726;65;1047;674;80;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;127217;72;717;7332;1052;41802;808;749;1259;236;60111;257;19452;6897;6905;7288;1393;22985;769;60;902;186;42116;200;19452;78;779;33474;1361;23701;726;65;1048;674;80;1282
06/03/2019 11:31;1654;2409;1154;200;963;247;126743;72;717;7453;1045;42276;808;749;1259;236;60111;257;18322;6899;6908;7269;1386;22393;768;60;902;186;42116;200;18322;78;779;34187;1368;23668;726;65;1048;673;80;1282
06/03/2019 11:31;1654;2409;1154;200;963;247;12773;72;718;7534;1048;42127;808;749;1259;236;60111;257;20521;6899;6909;7288;1387;22312;769;599;902;186;42116;200;20521;78;779;33407;1374;23742;726;65;1048;674;80;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;128759;72;718;7521;1052;42897;808;749;1259;236;60111;257;19938;6898;6907;7325;1392;22832;768;598;902;186;42116;200;19938;78;779;33436;138;23706;726;65;1042;675;80;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;127709;72;718;744;1052;41972;808;749;1259;236;60111;257;20876;6897;6909;7319;1393;22913;769;598;902;186;42116;200;20876;78;779;3388;1367;23741;726;65;1042;67;80;1284
06/03/2019 11:31;1654;2409;1154;200;963;247;129134;72;718;74;1052;41854;808;749;1259;236;60111;257;21428;6898;6901;7275;1384;22507;769;597;902;186;42116;200;21428;78;779;3404;1374;23739;726;65;1042;667;80;128
